,title,name,stars,text,label_sentimen,text_clean,text_casefoldingText,text_slangwords,text_stemming,text_tokenizingText,text_stopword,text_final
73,Terminal Bulupitu Purwokerto,m. ltfh,5,"Merasa excited dan ""wow"" nemu terminal cakep begini wkwk. Dr luar udah ngerasa ""kok bagus ada arena bermainnya"". Pas masuk, wow wkwkw. Luas sekali.

Di depan gedung utama ada bbrp bapak yg nanyain, ""mau kemana mba?"". Pas kita jawab, bapaknya langsung ngarahin, ""beli tiketnya ini masuk lalu ke kiri, konter nomer sekian mba"". Baik sih, tak pikir calo tiket 😅🙏

Masuk gedung, rasa adem. Tempatnya juga bersih. Fasilitas memadai. Konter tiket rapi, ga bikin bingung pengunjung dan calon penumpang. Pas udah beli tiket, tanya ke bapaknya, ""ini bus nya sebelah mana pak?"", eeh sama bapaknya diantar sampe ke bus. Luar biasaa. Jadi ga kapok kalo pergi sendiri 😆😆😆 kalo cape, ada bangku utk duduk di depan konter tiket.

Kurangnya sih, kok pas saya ke sana skitar pukul 08.30, konter tiket yg jaga hanya ada 2 orang dari belasan konter. Apa itu masih terlalu pagi atau memang kosong? Hehee. Trus katanya lantai 2 masih kosong. Tapi memang untuk terminal besar, suasananya masih sangat sepi. Ga banyak pengunjung atau calon penumpang di jam yang bukan lagi sangat pagi. Itu udah menuju siang sih.

Menuju ke terminal di dalam dr lobi utama, ada ruang tunggu yg luas, tertutup, bangku banyak. Suasana jg ga panas. Ada warung juga di dalam utk bisa kita beli camilan.

Pas masuk dr gerbang utama td, kok kayaknya masuknya jauh, ternyata memang seluas itu ekwk. Tapi ternyata ga gerah karena sekitarnya pohon rindang. Mungkin kalo malam hari bakal sedikit horor juga kali ya? Ya tapi kalo penerangan cukup sih akan eksotis dan indah hihiw.

Ini terminal bus paling bagus, bersih, dan rapi selama saya pernah mengunjungi terminal yg lain. Semoga ke depannya semakin maju 👌",Positif,Merasa excited dan wow nemu terminal cakep begini wkwk Dr luar udah ngerasa kok bagus ada arena bermainnya Pas masuk wow wkwkw Luas sekali  Di depan gedung utama ada bbrp bapak yg nanyain mau kemana mba Pas kita jawab bapaknya langsung ngarahin beli tiketnya ini masuk lalu ke kiri konter nomer sekian mba Baik sih tak pikir calo tiket   Masuk gedung rasa adem Tempatnya juga bersih Fasilitas memadai Konter tiket rapi ga bikin bingung pengunjung dan calon penumpang Pas udah beli tiket tanya ke bapaknya ini bus nya sebelah mana pak eeh sama bapaknya diantar sampe ke bus Luar biasaa Jadi ga kapok kalo pergi sendiri  kalo cape ada bangku utk duduk di depan konter tiket  Kurangnya sih kok pas saya ke sana skitar pukul  konter tiket yg jaga hanya ada  orang dari belasan konter Apa itu masih terlalu pagi atau memang kosong Hehee Trus katanya lantai  masih kosong Tapi memang untuk terminal besar suasananya masih sangat sepi Ga banyak pengunjung atau calon penumpang di jam yang bukan lagi sangat pagi Itu udah menuju siang sih  Menuju ke terminal di dalam dr lobi utama ada ruang tunggu yg luas tertutup bangku banyak Suasana jg ga panas Ada warung juga di dalam utk bisa kita beli camilan  Pas masuk dr gerbang utama td kok kayaknya masuknya jauh ternyata memang seluas itu ekwk Tapi ternyata ga gerah karena sekitarnya pohon rindang Mungkin kalo malam hari bakal sedikit horor juga kali ya Ya tapi kalo penerangan cukup sih akan eksotis dan indah hihiw  Ini terminal bus paling bagus bersih dan rapi selama saya pernah mengunjungi terminal yg lain Semoga ke depannya semakin maju,merasa excited dan wow nemu terminal cakep begini wkwk dr luar udah ngerasa kok bagus ada arena bermainnya pas masuk wow wkwkw luas sekali  di depan gedung utama ada bbrp bapak yg nanyain mau kemana mba pas kita jawab bapaknya langsung ngarahin beli tiketnya ini masuk lalu ke kiri konter nomer sekian mba baik sih tak pikir calo tiket   masuk gedung rasa adem tempatnya juga bersih fasilitas memadai konter tiket rapi ga bikin bingung pengunjung dan calon penumpang pas udah beli tiket tanya ke bapaknya ini bus nya sebelah mana pak eeh sama bapaknya diantar sampe ke bus luar biasaa jadi ga kapok kalo pergi sendiri  kalo cape ada bangku utk duduk di depan konter tiket  kurangnya sih kok pas saya ke sana skitar pukul  konter tiket yg jaga hanya ada  orang dari belasan konter apa itu masih terlalu pagi atau memang kosong hehee trus katanya lantai  masih kosong tapi memang untuk terminal besar suasananya masih sangat sepi ga banyak pengunjung atau calon penumpang di jam yang bukan lagi sangat pagi itu udah menuju siang sih  menuju ke terminal di dalam dr lobi utama ada ruang tunggu yg luas tertutup bangku banyak suasana jg ga panas ada warung juga di dalam utk bisa kita beli camilan  pas masuk dr gerbang utama td kok kayaknya masuknya jauh ternyata memang seluas itu ekwk tapi ternyata ga gerah karena sekitarnya pohon rindang mungkin kalo malam hari bakal sedikit horor juga kali ya ya tapi kalo penerangan cukup sih akan eksotis dan indah hihiw  ini terminal bus paling bagus bersih dan rapi selama saya pernah mengunjungi terminal yg lain semoga ke depannya semakin maju,merasa excited dan wow nemu terminal cakep begini wkwk dari luar sudah merasa kok bagus ada arena bermainnya  ketika masuk wow wkwkw luas sekali di depan gedung utama ada beberapa bapak yang nanyain mau kemana mbak  ketika kita jawab bapaknya langsung ngarahin beli tiketnya ini masuk lalu ke kiri konter nomer sekian mbak baik sih tak pikir calo tiket masuk gedung rasa adem tempatnya juga bersih fasilitas memadai konter tiket rapi enggak bikin bingung pengunjung dan calon penumpang  ketika sudah beli tiket tanya ke bapaknya ini bus nya sebelah mana pak eeh sama bapaknya diantar sampai ke bus luar biasa jadi enggak kapok kalo pergi sendiri kalo capek ada bangku untuk duduk di depan konter tiket kurangnya sih kok  ketika saya ke sana sekitar pukul konter tiket yang jaga hanya ada orang dari belasan konter apa itu masih terlalu pagi atau memang habis hehee terus katanya lantai masih habis tapi memang untuk terminal besar suasananya masih sangat sepi enggak banyak pengunjung atau calon penumpang di jam yang bukan lagi sangat pagi itu sudah menuju siang sih menuju ke terminal di dalam dari lobi utama ada ruang tunggu yang luas tertutup bangku banyak suasana juga enggak panas ada warung juga di dalam untuk bisa kita beli camilan  ketika masuk dari gerbang utama tadi kok kayaknya masuknya jauh ternyata memang seluas itu ekwk tapi ternyata enggak gerah karena sekitarnya pohon rindang mungkin kalo malam hari bakal sedikit horor juga kali ya ya tapi kalo penerangan cukup sih akan eksotis dan indah hihiw ini terminal bus paling bagus bersih dan rapi selama saya pernah mengunjungi terminal yang lain semoga ke depannya semakin maju,rasa excited dan wow nemu terminal cakep begini wkwk dari luar sudah rasa kok bagus ada arena main ketika masuk wow wkwkw luas sekali di depan gedung utama ada beberapa bapak yang nanyain mau mana mbak ketika kita jawab bapak langsung ngarahin beli tiket ini masuk lalu ke kiri konter nomer sekian mbak baik sih tak pikir calo tiket masuk gedung rasa adem tempat juga bersih fasilitas pada konter tiket rapi enggak bikin bingung unjung dan calon tumpang ketika sudah beli tiket tanya ke bapak ini bus nya belah mana pak eeh sama bapak antar sampai ke bus luar biasa jadi enggak kapok kalo pergi sendiri kalo capek ada bangku untuk duduk di depan konter tiket kurang sih kok ketika saya ke sana sekitar pukul konter tiket yang jaga hanya ada orang dari bas konter apa itu masih terlalu pagi atau memang habis hehee terus kata lantai masih habis tapi memang untuk terminal besar suasana masih sangat sepi enggak banyak unjung atau calon tumpang di jam yang bukan lagi sangat pagi itu sudah tuju siang sih tuju ke terminal di dalam dari lobi utama ada ruang tunggu yang luas tutup bangku banyak suasana juga enggak panas ada warung juga di dalam untuk bisa kita beli camil ketika masuk dari gerbang utama tadi kok kayak masuk jauh nyata memang luas itu ekwk tapi nyata enggak gerah karena sekitar pohon rindang mungkin kalo malam hari bakal sedikit horor juga kali ya ya tapi kalo terang cukup sih akan eksotis dan indah hihiw ini terminal bus paling bagus bersih dan rapi lama saya pernah unjung terminal yang lain moga ke depan makin maju,"['rasa', 'excited', 'dan', 'wow', 'nemu', 'terminal', 'cakep', 'begini', 'wkwk', 'dari', 'luar', 'sudah', 'rasa', 'kok', 'bagus', 'ada', 'arena', 'main', 'ketika', 'masuk', 'wow', 'wkwkw', 'luas', 'sekali', 'di', 'depan', 'gedung', 'utama', 'ada', 'beberapa', 'bapak', 'yang', 'nanyain', 'mau', 'mana', 'mbak', 'ketika', 'kita', 'jawab', 'bapak', 'langsung', 'ngarahin', 'beli', 'tiket', 'ini', 'masuk', 'lalu', 'ke', 'kiri', 'konter', 'nomer', 'sekian', 'mbak', 'baik', 'sih', 'tak', 'pikir', 'calo', 'tiket', 'masuk', 'gedung', 'rasa', 'adem', 'tempat', 'juga', 'bersih', 'fasilitas', 'pada', 'konter', 'tiket', 'rapi', 'enggak', 'bikin', 'bingung', 'unjung', 'dan', 'calon', 'tumpang', 'ketika', 'sudah', 'beli', 'tiket', 'tanya', 'ke', 'bapak', 'ini', 'bus', 'nya', 'belah', 'mana', 'pak', 'eeh', 'sama', 'bapak', 'antar', 'sampai', 'ke', 'bus', 'luar', 'biasa', 'jadi', 'enggak', 'kapok', 'kalo', 'pergi', 'sendiri', 'kalo', 'capek', 'ada', 'bangku', 'untuk', 'duduk', 'di', 'depan', 'konter', 'tiket', 'kurang', 'sih', 'kok', 'ketika', 'saya', 'ke', 'sana', 'sekitar', 'pukul', 'konter', 'tiket', 'yang', 'jaga', 'hanya', 'ada', 'orang', 'dari', 'bas', 'konter', 'apa', 'itu', 'masih', 'terlalu', 'pagi', 'atau', 'memang', 'habis', 'hehee', 'terus', 'kata', 'lantai', 'masih', 'habis', 'tapi', 'memang', 'untuk', 'terminal', 'besar', 'suasana', 'masih', 'sangat', 'sepi', 'enggak', 'banyak', 'unjung', 'atau', 'calon', 'tumpang', 'di', 'jam', 'yang', 'bukan', 'lagi', 'sangat', 'pagi', 'itu', 'sudah', 'tuju', 'siang', 'sih', 'tuju', 'ke', 'terminal', 'di', 'dalam', 'dari', 'lobi', 'utama', 'ada', 'ruang', 'tunggu', 'yang', 'luas', 'tutup', 'bangku', 'banyak', 'suasana', 'juga', 'enggak', 'panas', 'ada', 'warung', 'juga', 'di', 'dalam', 'untuk', 'bisa', 'kita', 'beli', 'camil', 'ketika', 'masuk', 'dari', 'gerbang', 'utama', 'tadi', 'kok', 'kayak', 'masuk', 'jauh', 'nyata', 'memang', 'luas', 'itu', 'ekwk', 'tapi', 'nyata', 'enggak', 'gerah', 'karena', 'sekitar', 'pohon', 'rindang', 'mungkin', 'kalo', 'malam', 'hari', 'bakal', 'sedikit', 'horor', 'juga', 'kali', 'ya', 'ya', 'tapi', 'kalo', 'terang', 'cukup', 'sih', 'akan', 'eksotis', 'dan', 'indah', 'hihiw', 'ini', 'terminal', 'bus', 'paling', 'bagus', 'bersih', 'dan', 'rapi', 'lama', 'saya', 'pernah', 'unjung', 'terminal', 'yang', 'lain', 'moga', 'ke', 'depan', 'makin', 'maju']","['excited', 'wow', 'nemu', 'terminal', 'cakep', 'wkwk', 'bagus', 'arena', 'main', 'masuk', 'wow', 'wkwkw', 'luas', 'gedung', 'utama', 'nanyain', 'mbak', 'langsung', 'ngarahin', 'beli', 'tiket', 'masuk', 'kiri', 'konter', 'nomer', 'sekian', 'mbak', 'tak', 'pikir', 'calo', 'tiket', 'masuk', 'gedung', 'adem', 'bersih', 'fasilitas', 'konter', 'tiket', 'rapi', 'bikin', 'bingung', 'unjung', 'calon', 'tumpang', 'beli', 'tiket', 'bus', 'belah', 'eeh', 'bus', 'kapok', 'kalo', 'pergi', 'kalo', 'capek', 'bangku', 'duduk', 'konter', 'tiket', 'konter', 'tiket', 'jaga', 'orang', 'bas', 'konter', 'pagi', 'habis', 'hehee', 'lantai', 'habis', 'terminal', 'suasana', 'sepi', 'unjung', 'calon', 'tumpang', 'jam', 'pagi', 'tuju', 'siang', 'tuju', 'terminal', 'lobi', 'utama', 'ruang', 'tunggu', 'luas', 'tutup', 'bangku', 'suasana', 'panas', 'warung', 'beli', 'camil', 'masuk', 'gerbang', 'utama', 'kayak', 'masuk', 'nyata', 'luas', 'ekwk', 'nyata', 'gerah', 'pohon', 'rindang', 'kalo', 'malam', 'horor', 'kali', 'kalo', 'terang', 'eksotis', 'indah', 'hihiw', 'terminal', 'bus', 'bagus', 'bersih', 'rapi', 'unjung', 'terminal', 'moga', 'maju']",excited wow nemu terminal cakep wkwk bagus arena main masuk wow wkwkw luas gedung utama nanyain mbak langsung ngarahin beli tiket masuk kiri konter nomer sekian mbak tak pikir calo tiket masuk gedung adem bersih fasilitas konter tiket rapi bikin bingung unjung calon tumpang beli tiket bus belah eeh bus kapok kalo pergi kalo capek bangku duduk konter tiket konter tiket jaga orang bas konter pagi habis hehee lantai habis terminal suasana sepi unjung calon tumpang jam pagi tuju siang tuju terminal lobi utama ruang tunggu luas tutup bangku suasana panas warung beli camil masuk gerbang utama kayak masuk nyata luas ekwk nyata gerah pohon rindang kalo malam horor kali kalo terang eksotis indah hihiw terminal bus bagus bersih rapi unjung terminal moga maju
74,Terminal Bulupitu Purwokerto,A W,5,👍,Positif,,,,,[],[],
75,Terminal Bulupitu Purwokerto,Willy Mahambara,5,warung nasi sederhana..legend.,Positif,warung nasi sederhanalegend,warung nasi sederhanalegend,warung nasi  sederhana legenda	,warung nasi sederhana legenda,"['warung', 'nasi', 'sederhana', 'legenda']","['warung', 'nasi', 'sederhana', 'legenda']",warung nasi sederhana legenda
76,Terminal Bulupitu Purwokerto,andy septo,5,"tempatnya luas,tertata rapi,bersih dan nyaman",Positif,tempatnya luastertata rapibersih dan nyaman,tempatnya luastertata rapibersih dan nyaman,tempatnya luastertata rapibersih dan nyaman,tempat luastertata rapibersih dan nyaman,"['tempat', 'luastertata', 'rapibersih', 'dan', 'nyaman']","['luastertata', 'rapibersih', 'nyaman']",luastertata rapibersih nyaman
77,Terminal Bulupitu Purwokerto,Puji Adhani,5,Tempatnya bagus bersih,Positif,Tempatnya bagus bersih,tempatnya bagus bersih,tempatnya bagus bersih,tempat bagus bersih,"['tempat', 'bagus', 'bersih']","['bagus', 'bersih']",bagus bersih
78,Terminal Bulupitu Purwokerto,Teguh Widodo,5,Toilet kurang bersih......,Positif,Toilet kurang bersih,toilet kurang bersih,toilet kurang bersih,toilet kurang bersih,"['toilet', 'kurang', 'bersih']","['toilet', 'bersih']",toilet bersih
79,Terminal Bulupitu Purwokerto,tuti titu,5,Sekarang lebih bersih dan tertata. Pertahankan ya...,Positif,Sekarang lebih bersih dan tertata Pertahankan ya,sekarang lebih bersih dan tertata pertahankan ya,sekarang lebih bersih dan tertata pertahankan ya,sekarang lebih bersih dan tata tahan ya,"['sekarang', 'lebih', 'bersih', 'dan', 'tata', 'tahan', 'ya']","['bersih', 'tata', 'tahan']",bersih tata tahan
80,Terminal Bulupitu Purwokerto,Juni Setiyo Wahyudi,5,Kerennnn,Positif,Kerennnn,kerennnn,keren,keren,['keren'],['keren'],keren
81,Terminal Bulupitu Purwokerto,Baan singh,5,Luas nyaman dan bersih,Positif,Luas nyaman dan bersih,luas nyaman dan bersih,luas nyaman dan bersih,luas nyaman dan bersih,"['luas', 'nyaman', 'dan', 'bersih']","['luas', 'nyaman', 'bersih']",luas nyaman bersih
82,Terminal Bulupitu Purwokerto,Muh Annas Sidik,5,"Terminalnya bagus, selain itu juga terdapat tempat bermain untuk anak-anaknnya",Positif,Terminalnya bagus selain itu juga terdapat tempat bermain untuk anakanaknnya,terminalnya bagus selain itu juga terdapat tempat bermain untuk anakanaknnya,terminalnya bagus selain itu juga terdapat tempat bermain untuk anakanaknnya,terminal bagus selain itu juga dapat tempat main untuk anakanaknnya,"['terminal', 'bagus', 'selain', 'itu', 'juga', 'dapat', 'tempat', 'main', 'untuk', 'anakanaknnya']","['terminal', 'bagus', 'main', 'anakanaknnya']",terminal bagus main anakanaknnya
83,Terminal Bulupitu Purwokerto,Muamar Sabilul,5,"Cukup Bersih, rapih, tertib",Positif,Cukup Bersih rapih tertib,cukup bersih rapih tertib,cukup bersih rapi tertib,cukup bersih rapi tertib,"['cukup', 'bersih', 'rapi', 'tertib']","['bersih', 'rapi', 'tertib']",bersih rapi tertib
84,Terminal Bulupitu Purwokerto,aud stiunger,4,Mesjidnya terlalu jauh .. sulit diakses..,Positif,Mesjidnya terlalu jauh  sulit diakses,mesjidnya terlalu jauh  sulit diakses,mesjidnya terlalu jauh sulit diakses,mesjid terlalu jauh sulit akses,"['mesjid', 'terlalu', 'jauh', 'sulit', 'akses']","['mesjid', 'sulit', 'akses']",mesjid sulit akses
85,Terminal Bulupitu Purwokerto,Ali Khamdani,5,Ok,Positif,Ok,ok,ok,ok,['ok'],['ok'],ok
86,Terminal Bulupitu Purwokerto,fuad mahrus azuhri,5,waktu itu ada ibu² mau ke Ajibarang naik trans jateng,Positif,waktu itu ada ibu² mau ke Ajibarang naik trans jateng,waktu itu ada ibu² mau ke ajibarang naik trans jateng,waktu itu ada ibu² mau ke ajibarang naik trans jateng,waktu itu ada ibu mau ke ajibarang naik trans jateng,"['waktu', 'itu', 'ada', 'ibu', 'mau', 'ke', 'ajibarang', 'naik', 'trans', 'jateng']","['ajibarang', 'trans', 'jateng']",ajibarang trans jateng
87,Terminal Bulupitu Purwokerto,Alvin Muhamad,5,"Pelayanan dan fasilitas kini semakin bagus, banyak tempat sedang di perbaiki, namun masih banyak maraknya para calo yang meresahkan penumpang yang mana karna calo tsb penumpang harus merogoh kocek lebih daripada umumnya.
Harga transportasi kini kian naik karna sepinya penumpang dan ekonomi dunia.
Dan yang terakhir masih banyak dijumpai di bus akdp para preman yang gagah berani melakukan aksi pungli.",Positif,Pelayanan dan fasilitas kini semakin bagus banyak tempat sedang di perbaiki namun masih banyak maraknya para calo yang meresahkan penumpang yang mana karna calo tsb penumpang harus merogoh kocek lebih daripada umumnya Harga transportasi kini kian naik karna sepinya penumpang dan ekonomi dunia Dan yang terakhir masih banyak dijumpai di bus akdp para preman yang gagah berani melakukan aksi pungli,pelayanan dan fasilitas kini semakin bagus banyak tempat sedang di perbaiki namun masih banyak maraknya para calo yang meresahkan penumpang yang mana karna calo tsb penumpang harus merogoh kocek lebih daripada umumnya harga transportasi kini kian naik karna sepinya penumpang dan ekonomi dunia dan yang terakhir masih banyak dijumpai di bus akdp para preman yang gagah berani melakukan aksi pungli,pelayanan dan fasilitas kini semakin bagus banyak tempat sedang di perbaiki namun masih banyak maraknya para calo yang meresahkan penumpang yang mana karena calo tersebut penumpang harus merogoh kocek lebih daripada umumnya harga transportasi kini kian naik karena sepinya penumpang dan ekonomi dunia dan yang terakhir masih banyak dijumpai di bus akdp para preman yang gagah berani melakukan aksi pungli,layan dan fasilitas kini makin bagus banyak tempat sedang di baik namun masih banyak marak para calo yang resah tumpang yang mana karena calo sebut tumpang harus rogoh kocek lebih daripada umum harga transportasi kini kian naik karena sepi tumpang dan ekonomi dunia dan yang akhir masih banyak jumpa di bus akdp para preman yang gagah berani laku aksi pungli,"['layan', 'dan', 'fasilitas', 'kini', 'makin', 'bagus', 'banyak', 'tempat', 'sedang', 'di', 'baik', 'namun', 'masih', 'banyak', 'marak', 'para', 'calo', 'yang', 'resah', 'tumpang', 'yang', 'mana', 'karena', 'calo', 'sebut', 'tumpang', 'harus', 'rogoh', 'kocek', 'lebih', 'daripada', 'umum', 'harga', 'transportasi', 'kini', 'kian', 'naik', 'karena', 'sepi', 'tumpang', 'dan', 'ekonomi', 'dunia', 'dan', 'yang', 'akhir', 'masih', 'banyak', 'jumpa', 'di', 'bus', 'akdp', 'para', 'preman', 'yang', 'gagah', 'berani', 'laku', 'aksi', 'pungli']","['layan', 'fasilitas', 'bagus', 'marak', 'calo', 'resah', 'tumpang', 'calo', 'tumpang', 'rogoh', 'kocek', 'harga', 'transportasi', 'kian', 'sepi', 'tumpang', 'ekonomi', 'dunia', 'jumpa', 'bus', 'akdp', 'preman', 'gagah', 'berani', 'laku', 'aksi', 'pungli']",layan fasilitas bagus marak calo resah tumpang calo tumpang rogoh kocek harga transportasi kian sepi tumpang ekonomi dunia jumpa bus akdp preman gagah berani laku aksi pungli
